,risk_level,investment_capacity_ordinal,sell_buy_ratio,mean_volatility_5d,mean_return_1d,mean_return_5d_all,mean_price_above_ma20,avg_trade_value,extreme_green_chasing_ratio,price_premium_zscore,momentum_buy_intensity,position_size_volatility,risk_capacity_mismatch_score,trade_value_spike_ratio,impulsive_trade_frequency,digital_impulse_ratio,recency_trading_score,asset_concentration_ratio,win_loss_ratio
008FC70295E0AF33FEC4,1.470272608001732,1.0,1.2330632138872957,-0.16460157040230103,0.7974194066775192,-0.49729276817970475,0.08359142954769175,0.34361903183456766,0.0,0.3663232910480227,-3.1474622543784,0.6610484979390012,0.0,0.5978916140594998,0.0,0.0,0.10430068158381858,-1.1606559347484091,0.4210832203267435
009BFD23EA7B0C1BFE95,0.49626605246260014,0.0,0.0,0.05725656570125859,-1.3998458790281378,-0.7156446994327424,-0.7616510427804188,-0.06485172767901769,0.0,0.7166878652666098,-2.4124418629800823,0.7985232180674897,1.1140175622468202,0.12884272894830875,0.0,0.0,0.05420825736531346,-0.38601700265920197,-0.5789167796732565
00A81AF0E919436934D5,0.49626605246260014,0.0,0.0,-0.6534221818320731,-0.2451526276528599,-0.9123390419610505,-0.9477445592591139,-0.7177678162673892,0.0,0.0,0.0,0.16137577081569285,0.0,0.5978916140594998,1.3095568411118472,-1.0,-0.6919105122730878,0.0,-0.1699079940860775
00AC9C3201CAA03E5CE8,-1.0163343280076125,0.0,0.0,-1.4349621890482638,0.010484053404902693,-0.17686571075030671,-0.5586400501421647,-1.4824610288345603,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,-0.6462915711034238,0.0,-0.5789167796732565
00B9676E5F946F9F7364,0.49626605246260014,1.0,0.0,-0.04927565402370794,0.1921578215770398,0.21186871792822948,0.158125944590958,-0.17757523611487944,0.0,0.0,0.0,-0.12257796260706898,0.0,0.8117081730525171,1.0,-1.0,0.11921446115711873,0.0,0.0
00C2DE371B2C998F68E8,-0.5037339475374,0.0,0.0,-0.5204676752622464,-0.13017369313147895,1.8325568435095052,0.435222454179602,-0.37298112211836626,0.0,0.721471806840251,6.8582311315114275,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,-0.26803594315352736,0.0,-0.5789167796732565
00C882AAE56555269995,0.49626605246260014,0.0,0.9706849962345763,-0.20874936625643595,-0.15208415478669654,-0.04506686882546493,-0.013552031595419692,-0.12320296888431831,0.0,1.565094276101662,-1.6607728536537074,0.7051598716433267,-0.49579017814858684,0.12884272894830875,1.0,0.0,-0.442420725157261,-1.076629529592945,0.4210832203267435
00CA0D084592657D0127,1.470272608001732,1.0,0.0,-0.27052221336071386,0.3786982625077085,1.2600641398587717,1.1881351952749657,2.304336285743654,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,-0.8002795838314503,0.0,0.4210832203267435
00CAD20DF6904FADFB9C,-0.5037339475374,0.0,0.0,-0.002654100181739546,-1.6627886048500038,-0.05232201158424115,0.5643879965846174,-0.1412718305473831,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,-0.42217315875704897,0.0,-0.5789167796732565
00CD0A7260DC2AFB31D4,-0.5037339475374,0.0,0.0,-1.6012212354576636,0.05854841988472914,0.27239548702530436,0.03832873430097788,0.4450716084804879,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,0.18761798608306907,0.0,0.4210832203267435
00CFFDB9DC21DDDD0408,1.470272608001732,0.0,0.0,-0.4123973822082401,-0.9324313868971023,-0.5425859414140701,-0.28536542314740915,0.19238341805470419,0.0,1.3113347657288024,-1.8619087043582976,1.1537481721596936,0.0,0.5978916140594998,0.0,0.0,0.04754492757220155,-0.767006530599961,-0.5789167796732565
00D4734DA2167F78A482,0.9860940029846621,0.0,0.0,-0.7728334507447335,0.7669926717850445,0.4563805434906687,0.5175769748527832,0.15603575316636278,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,0.4653589611093195,0.0,0.4210832203267435
00D86DC39F71B450B38E,0.49626605246260014,0.0,0.0,-0.17936423345605862,0.7519229274774135,1.1259906397955937,0.711024352125099,-0.7164810145424816,0.0,0.0,0.0,-0.05365835133281534,0.0,0.8117081730525171,1.0,-1.0,0.06304482573441142,0.0,0.4210832203267435
00DCB881F0D2572D4E2D,-0.5037339475374,0.0,0.9827067210395214,0.17730912176734628,-0.6609096101310941,-0.6544936505562857,-0.326666187993572,0.48006216851525724,0.0,-1.29488407165979,-5.6003865738752845,0.6915549361171133,0.48098218674960713,0.06381508779292697,0.0,-1.0,-0.2594758690777658,-1.2194162069101515,0.15320944944563478
00E739F064439EDF553F,-1.0163343280076125,1.4851530048788038,0.0,-0.08377516060483756,-0.7304508780371747,1.1176145516939229,0.8437635292551988,2.9800423214573204,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,0.3514760289369078,0.0,-0.5789167796732565
00E86326F59A1481FC74,-0.5037339475374,0.0,0.0,-0.7214472206062595,-0.6371529351676124,-0.7340798435933844,-0.4772496483238186,-1.7961402955855283,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,0.1774461837117871,0.0,-0.5789167796732565
00EACFE08E276F6E5574,1.470272608001732,1.4851530048788038,1.075430839790076,0.06082633189625264,-0.21322362498996203,0.14117994905738807,0.1502253793199235,0.24498067416529454,0.0,0.9520213233534862,4.085359943541198,0.06242795864412828,0.0,0.8117081730525171,0.0,0.0,0.071827617756386,0.0,-0.5789167796732565
00ECE569D99A346074C8,0.49626605246260014,0.0,1.075430839790076,-0.53193266777635,-0.05330299654181592,0.038832077290279675,-0.18346145395636926,0.05214798207082711,0.0,-0.025689021342633893,-1.6851405971873665,0.69991811063582,-0.13974454071385245,0.20837047580627494,0.0,0.0,0.04531689195835792,-1.1606559347484091,-0.1699079940860775
00F614AD312F91A60619,0.49626605246260014,0.0,0.0,-0.3918144481354541,-1.93312991934556,-1.5481263387542477,-1.1711755084950342,-0.24840139788274304,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,0.1733588993223909,0.0,-0.5789167796732565
01073DE75A9718CAF22A,-0.5037339475374,0.0,0.0,1.1613154240644137,0.6376816643914832,-1.6824838933044313,-1.5952864505214368,-0.5604166510887788,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,-0.31487389701037977,0.0,0.4210832203267435
010851ABF652C718CCA4,1.470272608001732,0.0,0.8564883487613398,1.3708016238879641,-1.118593047616929,-2.1601031363813146,-2.049550581287199,-1.0402889240419815,0.0,1.3104241848725529,-6.302994218897123,-0.08444490817124017,1.6719368108003985,0.20837047580627494,1.457469405473069,-1.0,0.5824588165681605,-1.0,0.4210832203267435
0109BB0E63F4A218BB57,-0.5037339475374,0.0,1.3369474042794216,1.1261450974889984,0.5919606895057506,-0.7688294147799868,-1.3632141228490358,-0.6414503921057793,0.0,1.326915397698232,6.009315961779127,0.275660855281425,0.0,0.43382759075778243,1.0,0.0,0.5824588165681605,-0.6171623777485521,0.4210832203267435
01161868F4C37D5AD952,-1.5398047241680475,0.0,1.075430839790076,0.972650574089102,2.9814561983259096,0.3389999954921441,1.3006121359762755,0.016558919823386954,0.0,-0.02313155463447334,-4.667768566329048,0.4428444786956877,-0.8953911985235677,0.06381508779292697,1.6380545817680563,0.0,0.8112876752428161,-1.0,0.4210832203267435
0121FCD2AC4A57F1518F,-1.0163343280076125,0.0,0.0,-1.1965667421626442,-0.32751377422889216,-0.2176809227517863,-0.3681629653496142,-0.15217342619712962,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,-0.6596540556578102,0.0,-0.5789167796732565
01290CE20D18D1A9E98E,-0.5037339475374,0.0,0.0,-1.0874989635004746,1.0645495376675076,1.5723047536943584,1.0254870915534606,-1.0637997671917019,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,-0.8059990236822276,0.0,0.4210832203267435
0129CBBA20E263801CAC,0.49626605246260014,1.0,0.9550585417528838,0.5523279397462846,-0.37539803836540075,-0.3892111489965443,-1.2040441698631121,-0.09309974762143314,0.0,0.6684691979934211,-2.407267653861557,0.34163134025750824,-2.1595023282557864,0.20837047580627494,1.457469405473069,0.0,-0.9962757055128111,-1.0882149446592426,-0.2624008902594261
0130A692FADC3AC195DB,0.49626605246260014,0.0,0.9550585417528838,0.23279359606113179,0.5079605349337197,-0.3523738557205199,0.7996240036991964,-0.2381741899164678,0.0,4.492771309556098,0.20113203451238343,-0.06209172531197148,0.0,0.5978916140594998,1.0,0.0,0.770111320278314,-0.767006530599961,-0.5789167796732565
0139BC73F35BA70CBAD4,0.49626605246260014,0.0,0.0,-0.46321139595287514,-0.2929250253454514,1.4784547256715637,1.082524590743675,-0.7794526837487612,0.0,2.6270237992392422,5.414380273922352,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,-0.4492710784131378,0.0,-0.5789167796732565
013F449849C0325A2B62,0.0,0.0,0.0,-1.1141207181607538,0.12797599678687727,0.06984213425957751,0.004735053788850766,0.4828860222560501,0.0,0.0,0.0,1.661348788393687,0.0,0.8117081730525171,0.0,-1.0,-0.1746295335529803,-1.0,0.0
0149804312DBC4F1A6F0,-0.5037339475374,0.0,0.9550585417528838,1.5609412166631231,-0.5721695719279981,0.7153422528887817,-0.25635895197330755,-0.3023817321542564,0.0,2.1926086446601016,9.836194826882608,0.5660728398555653,0.0,0.5978916140594998,1.0,-1.0,0.5824588165681605,-0.767006530599961,0.4210832203267435
016B428B047037D1BF0D,0.49626605246260014,1.4851530048788038,0.0,-0.23192229879696236,-0.4202824675832664,-0.5647261133001681,0.27245334438996976,0.8003164482661576,0.0,0.0,0.0,0.022058491231572993,0.0,0.8117081730525171,0.0,0.0,0.1815228182510232,0.0,-0.5789167796732565
01767AE7409B7249D322,0.49626605246260014,1.7699064759219572,0.0,-0.03572269763057836,-0.38148590683483713,-0.9236227127840843,0.8498459119065138,-0.20414475231432389,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,0.1936896620014508,0.0,-0.5789167796732565
017B4C60E3DE9D9986CF,1.470272608001732,1.4851530048788038,1.1723455150455153,-0.08260135378625486,-0.17069939162039874,0.04306010293222226,0.1919107641925097,0.7730172218953487,0.0,0.313179545970291,-3.1764844538188566,0.29173305653534976,1.835757942381989,0.08412473130163668,1.457469405473069,-0.2097516464841058,-1.106749983132142,-1.2391082468720895,0.13221778909115628
017EC516759322675DB0,-0.5037339475374,0.0,0.0,-0.9109129505744911,0.5180221285222852,0.2930304074234663,0.1450181643120277,0.2748973232656937,0.0,0.0,0.0,1.302780954995383,0.0,0.5978916140594998,0.0,-1.0,0.5348023834657795,-1.1606559347484091,0.15320944944563478
0187C716784716D1F99B,-1.0163343280076125,0.0,0.0,1.1161740492976016,0.8928625138179495,-1.5360648531609125,-1.6665074328636007,-0.20121670911392134,0.0,0.0,0.0,1.0210714812672723,0.0,0.8117081730525171,0.0,-1.0,0.5231230536697804,0.0,0.0
0188DF4D86917792F67D,-1.0163343280076125,1.0,0.0,0.7360393101763694,-1.1331591227585145,-0.22566647497564407,-0.5899296017261969,-0.39220157571559566,0.0,0.0,0.0,0.08665847819407432,0.0,0.8117081730525171,1.0,-1.0,0.28594294420392535,0.0,0.0
018B982B3FDE32B69856,0.0,1.4851530048788038,1.075430839790076,0.213271986698448,-2.2900807538239625,-1.2785773127779771,-1.1579477569571401,-0.02265810160374277,0.0,-2.4085343202961136,-3.094642348040244,0.008388540615502224,0.0,0.8117081730525171,0.0,0.0,-0.023227277226149902,-1.0,-0.5789167796732565
018C70C1A7F9BC30626B,0.49626605246260014,0.0,0.0,1.8548504980620952,-7.400119378422378,-4.808517181358489,-4.274587056677706,-0.65937551366113,0.0,-2.2418693305258603,-12.887146313390254,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,0.6242370410722472,0.0,-0.5789167796732565
0193104981145A500A26,-0.5037339475374,0.0,0.0,0.05380557837930109,-0.8091408610725852,0.02534946485053854,0.5162706017644143,-0.5631342863420031,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,0.12977717594662616,0.0,-0.5789167796732565
019620C510B057457CAE,0.49626605246260014,1.4851530048788038,0.0,-0.4056521661322123,-0.4974600213270828,-0.37964172290554826,-0.34302890682664533,-0.7413002025136269,0.0,-0.18235336492362453,-1.3337810176182598,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,0.45671313043232276,0.0,-0.5789167796732565
019A40A46F5931127BF1,1.470272608001732,1.4851530048788038,0.8437086777320308,0.9069284614069926,-0.00883858678232521,-1.6777324322356078,-1.8883796929191587,0.485266114366185,0.0,0.2661577099764395,-4.7728099692407255,0.20880025288627233,-3.2847881460479433,0.12884272894830875,1.3095568411118472,0.0,0.4181840510141629,-0.38601700265920197,0.4210832203267435
019CF58106DC9ECA2D52,0.49626605246260014,1.4851530048788038,1.075430839790076,1.7513642885980107,-4.472893357372731,-2.4865043772976874,-3.4894279852159626,0.02078566025221097,0.0,-4.1922395340947425,-12.483224566760116,-0.036304750079972734,0.0,0.43382759075778243,0.0,-1.0,0.5214488077068665,-0.6171623777485521,0.0
019D0A62D0BBAEBECB66,0.49626605246260014,0.0,1.2895174221721688,0.8981997342166382,1.193310159939889,-1.8994812501003389,-1.4608239043315527,-0.006625676399015683,0.0,0.5405855483886081,-11.498708779437761,1.263931241493373,-1.00180894829648,0.12884272894830875,1.457469405473069,0.0,-0.02088662652227275,-0.9101192812616193,0.09371087015222113
01A4D04718CA3A597AF2,0.49626605246260014,0.0,1.4729879371071548,1.4293739274519939,-0.7703837473214673,-0.9616287976736808,-1.0236606040428333,0.7942862032114422,0.0,-3.896318600592747,-11.542007392975112,1.7795002346107098,-1.6780161558671265,0.20837047580627494,1.3095568411118472,-1.0,-0.7014283017248637,-0.767006530599961,0.09371087015222113
01BBE9BF9784A3D23E6A,0.49626605246260014,0.0,0.0,-0.9354197108331109,-0.11878756338633895,-0.14381964255745136,-0.046268834563071556,0.2208728034823179,0.0,-0.13942575775200297,-0.5521773330403905,1.3620899621710936,0.0,0.8117081730525171,0.0,-1.0,-0.8542413976039355,-1.0,-0.5789167796732565
01BFBB0AE4E1C188B4F5,0.0,1.4851530048788038,0.0,0.18026775541149181,0.010484053404902693,1.3837564722843174,1.3841353811987536,0.42631514264015047,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,0.7477313574338476,0.0,-0.5789167796732565
01C3AB176F8ABB8F62CC,-0.5037339475374,1.0,1.1638602423882844,0.08216664414078154,0.2206993756099189,0.5188133374158412,1.005877762785763,-0.09037519552665876,0.0,-0.04702772819421624,-3.2308762803840887,0.10150123661342245,-2.970048423978605,0.3075322277545845,0.0,0.0,0.06963690665855542,-0.8701171189772388,-0.1699079940860775
01CC21F7FBED82FC1CF1,-0.5037339475374,0.0,0.9550585417528838,-0.17071841035842936,0.45429052018670807,0.9001701033637565,0.34427728029772486,-0.6773880081309342,0.0,1.8228849856249707,7.534105756799004,0.07256570728656381,0.0,0.5978916140594998,0.0,0.0,0.8517196297741377,-1.1606559347484091,0.4210832203267435
01CE1DB03393D8DBCB9D,-0.5037339475374,0.0,0.0,-0.05186305048615248,1.2018718706735008,0.877228553691553,1.1087194062634345,-0.20227264900320271,0.0,1.3618506138912094,3.0804926775898607,0.29887743031070857,0.0,0.8117081730525171,1.0,0.0,0.4808215569474711,0.0,-0.5789167796732565
01D67A6A7724479B0D9E,-0.5037339475374,0.0,1.0321974803391778,1.169995314794814,-1.2633597660894882,-1.2754492823017256,-1.0246165013869504,-0.2264068378530527,0.0,1.7661087786088052,-4.53760468763555,0.20101509169733728,-0.5578927708642689,0.009736435701452587,1.0,0.0,0.06304482573441142,-1.0,0.0
01D832943FE495A18E94,-1.5398047241680475,0.0,0.0,-0.478026181774009,-0.043884212737398044,0.030894136310675942,-0.6194078830513216,-1.4235672311295124,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,-0.711091555736821,0.0,-0.5789167796732565
01DF07E9AC2CE3909DD8,0.49626605246260014,1.0,0.0,-0.39967846182206107,-0.37889520622690603,0.6265247133279447,0.2844931333491718,-1.3065292381974076,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,0.6714030895098507,0.0,-0.5789167796732565
01E9F21B0A395A0DFAB7,-1.5398047241680475,0.0,0.0,-0.9731551800517487,-0.4531810580306394,-0.553512231799027,0.2588190689523687,0.1904898262667257,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,-0.1825740953303811,0.0,-0.5789167796732565
01EC24C39B097C41A18B,0.49626605246260014,0.0,0.0,-0.6440143735351854,-0.7884231664579697,-0.23300188286183093,-0.04887280067403901,0.2455784988640265,0.0,1.062107289357892,-0.8501997633655741,0.8808997268615859,1.5908090328019906,0.3075322277545845,1.0,0.0,-0.5749768758522181,0.0,-0.5789167796732565
01ECADA2BDDAB8A18E8D,1.470272608001732,1.0,1.075430839790076,0.9835120357797095,0.4803766738738601,-0.526265636025623,-0.6087221743663583,0.6528939568360441,0.0,1.3914289255098078,2.874033440492867,1.3130668960818461,3.7544957271278987,0.20837047580627494,1.3095568411118472,-1.0,0.5164173299659477,-1.0,0.15320944944563478
01ED99E3E44EB73EDBBC,-1.0163343280076125,1.0,0.0,-0.4970985234543422,0.13967221436716318,0.3150205622996578,0.3138846995840162,0.43361571239793034,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,-1.0,0.5348023834657795,0.0,0.4210832203267435
01FB544F93D7CAF80863,-0.5037339475374,0.0,0.0,-0.8235318362436674,0.28222620037383295,2.0535946040879307,1.4155480344884752,0.017756800005536557,0.0,0.0,0.0,-0.16306293466965538,0.0,-0.5661724092422176,0.0,0.0,0.071827617756386,0.0,0.4210832203267435
01FC38AD9AB473949028,-0.5037339475374,0.0,0.0,1.6162647916581476,-1.9900489352575708,-2.4609768426142438,-1.8004414539814302,-0.6019760977871199,0.0,0.0,0.0,0.21138353175811284,0.0,0.5978916140594998,1.3095568411118472,-1.0,0.6194602986453365,0.0,0.15320944944563478
